Wavelength_nm,-15.0V,-14.0V,-13.0V,-12.0V,-11.0V,-7.9V,-4.0V,-1.0V
936,0.45695595464983607,0.4591853329039164,0.4492335074728901,0.44665161477240434,0.4401855536627221,0.3678131189266327,0.2201277988822551,0.09331723143873019
937,0.465995830164854,0.4680565118396285,0.4585202500086192,0.45570209783757176,0.44907625209653673,0.37579202160744035,0.22256764104661955,0.09328427760604596
938,0.47432711284730933,0.4761995409711208,0.4671394555720477,0.4640785181212548,0.4573092179673296,0.383068715271654,0.22460166986410246,0.0931079679812894
939,0.4819888872318252,0.4836558531316052,0.47512158247554837,0.47181595525620035,0.46491799779418974,0.38962270957173395,0.22625521573929233,0.09279339462259459
940,0.4890203605358132,0.49046700759570716,0.48249720021061604,0.47894960453643765,0.4719362496076941,0.3954467718631274,0.22755366982081043,0.09234565921104826
941,0.49546076409238904,0.49667458849044754,0.4892969001401496,0.4855146839953003,0.47839765336283185,0.40055117856788,0.2285224351866642,0.09176986532259415
942,0.5013493324501545,0.5023201832347037,0.4955512767166521,0.4915464147370632,0.4843358919853639,0.4049654264463451,0.22918691639266858,0.09107111681930632
943,0.5067252980824671,0.507445376958894,0.5012909236988282,0.49708001617637393,0.48978464683970996,0.4087365056966581,0.22957251619484192,0.09025451762967404
944,0.511627881166288,0.5120917413601703,0.5065464297311735,0.5021506974908053,0.49477758976423936,0.41192458367436835,0.2297046273377254,0.08932517188197643
945,0.516096251384796,0.5163007929782013,0.5113483624197586,0.5067936258120922,0.49934835346939255,0.4145979636684832,0.22960860147924156,0.08828818451766665
946,0.5201694075287897,0.5201138616764246,0.515727218166988,0.5110438259708578,0.5035304382399046,0.4168287983283377,0.2293096512232301,0.0871486632301863
947,0.5238858691431205,0.5235717538085232,0.5197132936936386,0.5149359237323526,0.5073569729894595,0.41868985399352887,0.2288325992140369,0.08591172343057854
948,0.5272830415883527,0.5267140586363215,0.5233364214867624,0.5185036170869151,0.510860223242512,0.4202516932264316,0.22820136149107578,0.0845824984723032
949,0.530396182633846,0.5295780194760026,0.5266255392224921,0.5217788157379133,0.5140707903400092,0.42157955737709385,0.2274381066119468,0.08316615629284399
950,0.5332571181136712,0.5321971307302611,0.5296081546338862,0.5247905716357382,0.5170166161921379,0.4227299211220534,0.22656221058951748,0.08166792009631643
951,0.5358931270949796,0.534599920089312,0.5323098810074833,0.5275641506638514,0.5197221193874653,0.4237475912287926,0.2255893497602522,0.08009308630630883
952,0.5383264949032023,0.5368094602728897,0.534754250947703,0.5301206604454134,0.5222078488290252,0.4246645506626012,0.2245311370835524,0.07844703176380141
953,0.5405749600968515,0.5388438572882492,0.536962902612445,0.5324774225366555,0.5244908300982325,0.42550110528408636,0.22339548584241636,0.07673520652924723
954,0.5426528292991493,0.5407174682291569,0.5389560442165344,0.5346489007408314,0.5265854293457414,0.42626874688922906,0.2221875167751099,0.07496311592973107
955,0.5445722615421138,0.5424423042437377,0.5407529891638778,0.5366477705742247,0.5285043485386983,0.4269734517205225,0.220910603138085,0.07313629987636172
956,0.5463443016734767,0.544029159388258,0.5423725866246562,0.5384857797782076,0.5302594262550209,0.4276183345153467,0.21956721158286163,0.07126031622266452
957,0.5479795152950213,0.54548830420923,0.5438334860874232,0.5401742770287783,0.5318621297015748,0.42820527918710743,0.21815941880146583,0.06934073053976642
958,0.5494882971161518,0.5468298225769344,0.5451542658370665,0.5417244687008245,0.5333237936595214,0.42873573075465465,0.21668916243184103,0.0673831111507828
959,0.5508809913520594,0.5480637432037253,0.5463534831196115,0.5431475191229902,0.5346557137817018,0.4292110045550175,0.21515833902509893,0.06539302719196938
960,0.5521679299027838,0.5492000813493614,0.5474496900478105,0.5444545823691627,0.5358691761778598,0.4296323842968217,0.2135688351115878,0.06337604799790064
961,0.553359442244101,0.5502488496254291,0.548461437685847,0.5456568104945584,0.5369754650791592,0.4300011474625747,0.21192253524904708,0.06133774294219044
962,0.5544658574929993,0.5512200602515887,0.5494072765543406,0.5467653552556339,0.537985864438738,0.4303185706133274,0.2102213237032732,0.05928368140423049
963,0.5554975047314321,0.5521237254092303,0.5503057544966399,0.5477913683796719,0.5389116581825849,0.43058593022015257,0.20846708471155487,0.05721943276397661
964,0.5564647130394704,0.5529698572776874,0.5511754058290459,0.5487460015923881,0.5397641302352298,0.4308045027492877,0.206661702509649,0.055150566401415024
965,0.5573778114971419,0.5537684680362464,0.552034709407869,0.5496404066194613,0.5405545645211689,0.4309755646668599,0.2048070613332772,0.05308265169653259
966,0.5582471291844743,0.5545295698641934,0.552901956390941,0.5504857351865717,0.5412942449648992,0.4311003924389957,0.2029050454181613,0.051021258029316195
967,0.5590829951814954,0.5552631749408151,0.55379491155958,0.551293139019398,0.5419944554909166,0.4311802625318222,0.200957539000023,0.04897195477975271
968,0.559895738568233,0.5559792954453977,0.5547301159384029,0.55207376984362,0.542666480023718,0.43121645141146603,0.198966426314584,0.046940311327829026
969,0.5606956884246419,0.5566879435571563,0.5557217517598871,0.5528387793848375,0.5433216024877203,0.43121023554405413,0.19693359159756613,0.044931897053517564
970,0.5614931738275006,0.5573991314522154,0.5567802318134925,0.5535993193651793,0.5439711068038882,0.4311628913957132,0.194860919084691,0.04295228133616062
971,0.5622985237944735,0.5581228712491678,0.5579109749721118,0.5543665414421852,0.5446262768289236,0.4310756954325702,0.1927502930116804,0.04100703354337422
972,0.5631220667378474,0.5588691744774403,0.5591139152032907,0.5551515966119427,0.5452983957614325,0.43094992412075184,0.19060359761425605,0.039101722922686474
973,0.5639741269794776,0.559648048685564,0.5603839921369088,0.5559656314012222,0.5459987423533769,0.43078685392638494,0.18842271712813977,0.03724191791021306
974,0.5648650080620105,0.5604694811993014,0.5617123737896315,0.5568197696328641,0.5467385727679686,0.4305877613155965,0.18620953578905314,0.03543318282013061
975,0.565804928329811,0.5613433764276307,0.5630878604864564,0.5577250420397433,0.5475290505507091,0.4303539227545132,0.18396593783271797,0.03368106506596631
976,0.5668038177825725,0.5622793581563463,0.5644979986761307,0.558692164301485,0.5483810257921499,0.4300866147092618,0.18169380749485603,0.03199105486276725
977,0.5678707977940205,0.5632862631992087,0.5659297239644421,0.5597309685709364,0.5493044695382917,0.4297871136459693,0.17939502901118903,0.03036848201971619
978,0.5690131097880362,0.5643710987627018,0.5673695878852373,0.5608492329164885,0.5503073091712736,0.4294566960307624,0.17707148661743866,0.028818303423294875
979,0.5702343715836139,0.5655373454837638,0.5688037080024415,0.5620507761570408,0.5513935329094449,0.42909663832976797,0.17472506454932665,0.02734475715114671
980,0.5715324103412919,0.5667828484070134,0.5702175834831166,0.5633330900802724,0.5525608340376085,0.42870821700911277,0.17235764704257478,0.025950932596093844
981,0.5728973816088639,0.5680979863993804,0.5715959095319423,0.5646852842622172,0.5537985661519553,0.42829270853492374,0.16997111833290474,0.024638397326767463
982,0.5743110160036626,0.5694649389998983,0.5729225014519128,0.5660872629865759,0.5550869242472056,0.4278513893733277,0.16756736265603833,0.023407047483047394
983,0.575747378858677,0.5708584256894245,0.574180377420174,0.5675105553491031,0.5563977705603529,0.42738553599045126,0.16514826424769719,0.022255257380622517
984,0.5771747774628504,0.5722475618943741,0.5753519724501613,0.5689203996120781,0.5576967081142492,0.4268964248524215,0.16271570734360313,0.021180252650360436
985,0.5785580292451908,0.5735980658019229,0.5764194320692619,0.5702782232277495,0.5589455472458544,0.4263853324253652,0.16027157617947782,0.020178540114290405
986,0.5798605243310437,0.5748742636972382,0.577365006723892,0.5715439019421659,0.560104550367805,0.425853535175409,0.15781775499104306,0.019246253671740696
987,0.5810461136084496,0.5760409223822188,0.5781717073305075,0.5726778368305381,0.5611344910866884,0.42530230956868,0.15535612801402052,0.018379366816175233
988,0.5820813107837558,0.5770653817867717,0.5788244790530734,0.5736433893210255,0.5619990616772258,0.4247329320713048,0.15288857948413195,0.017573795842577858
989,0.5829382327342367,0.5779203995319201,0.5793120444752204,0.5744101411001177,0.5626680917164826,0.42414667914940807,0.15041699363709676,0.01682544014528895
990,0.5835980657932573,0.5785875032013609,0.579629174694883,0.5749577401265094,0.5631213438473471,0.4235448272690191,0.14794325470853226,0.01613019499697196
991,0.5840540352685497,0.579059861946349,0.5797786565337365,0.5752791961204682,0.5633517658680597,0.42292865289439163,0.14546924693215593,0.015483954863755308
992,0.5843125923688577,0.5793434342590584,0.5797720805300429,0.5753821978271769,0.5633667906215399,0.42229943247159685,0.14299685452223,0.014882614141628876
993,0.5843922278414424,0.5794558207920295,0.5796290503271477,0.5752877962331548,0.5631870366305706,0.42165844232385,0.14052796156156017,0.014322067552354956
994,0.5843205047970911,0.5794233952156018,0.5793752045870395,0.5750271110696621,0.562843058186907,0.4210069581502629,0.13806445146515914,0.013798211531544102
995,0.5841306014403098,0.579277961419673,0.5790399040484553,0.5746374924656463,0.562371557969708,0.42034625309101803,0.13560820490997524,0.013306949544444741
996,0.5838583991453892,0.5790539388233846,0.5786542563951715,0.5741592852186294,0.5618121948425202,0.41967759162586893,0.13316109330626408,0.012844208847428248
997,0.583540353209901,0.5787863062714838,0.5782496045150425,0.5736334556891003,0.5612052440724052,0.4190022139474975,0.13072496207701995,0.012405983416045055
998,0.5832117547113511,0.5785089271543236,0.5778561750401412,0.5730996422623893,0.5605896776006092,0.41832130378431365,0.12830159622824602,0.011988422339229862
999,0.5829049119611748,0.5782528004760409,0.5775015513010029,0.5725941037555755,0.5600011461463255,0.41763593602979276,0.12589266431214127,0.011587973687103667
1000,0.5826471855827225,0.5780441727064376,0.5772089719766307,0.5721474972936031,0.559469794632383,0.4169470116548999,0.12349964878314099,0.011201563313493292
1001,0.5824593445074093,0.577902958385478,0.5769958952844536,0.5717830178158407,0.5590184333822812,0.41625520121101256,0.12112378554582344,0.010826750059436743
1002,0.582354911869251,0.5778421117554362,0.5768734266641312,0.5715156577253693,0.5586618104014758,0.41556092217827534,0.11876603971756136,0.01046178797967038
1003,0.5823408127819278,0.5778682490092355,0.5768468868814096,0.5713529402159949,0.5584073321652082,0.41486436161724505,0.11642712986587045,0.010105564116141753
1004,0.5824189920566232,0.5779832022675875,0.5769172303415437,0.571296750591644,0.5582568636329491,0.4141655326659681,0.11410758846050276,0.009757443294504231
1005,0.5825882779935005,0.5781858099346809,0.5770826791243042,0.5713454461485306,0.5582088020642209,0.41346433962755674,0.11180783151740611,0.009417089321597481
1006,0.5828458820264735,0.5784733572550427,0.5773400377611881,0.5714955538294539,0.5582597456531904,0.41276063034085103,0.1095282146355372,0.009084321117645441
1007,0.5831883201240756,0.5788424614100391,0.5776855010512851,0.5717428132842408,0.5584055187590387,0.4120542283576193,0.10726906742659144,0.008759024322051105
